,StateDesc,Short_Question_Text,Measure,StateAbbr,TotalNumber,ESTIMATESBASE2020
808,New Mexico,Arthritis,Arthritis among adults aged >=18 years,NM,736222.0,2117522
809,New Mexico,Binge Drinking,Binge drinking among adults aged >=18 years,NM,483994.0,2117522
810,New Mexico,COPD,Chronic obstructive pulmonary disease among adults aged >=18 years,NM,191147.0,2117522
811,New Mexico,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 years,NM,185813.0,2117522
812,New Mexico,Cervical Cancer Screening,Cervical cancer screening among adult women aged 21-65 years,NM,2761147.0,2117522
813,New Mexico,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 years,NM,105696.0,2117522
814,New Mexico,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",NM,2162467.0,2117522
815,New Mexico,Core preventive services for older men,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",NM,1415216.0,2117522
816,New Mexico,Core preventive services for older women,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",NM,1134611.0,2117522
817,New Mexico,Coronary Heart Disease,Coronary heart disease among adults aged >=18 years,NM,195723.0,2117522
818,New Mexico,Current Asthma,Current asthma among adults aged >=18 years,NM,346252.0,2117522
819,New Mexico,Current Smoking,Current smoking among adults aged >=18 years,NM,565399.0,2117522
820,New Mexico,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 years,NM,2113164.0,2117522
821,New Mexico,Depression,Depression among adults aged >=18 years,NM,667104.0,2117522
822,New Mexico,Diabetes,Diagnosed diabetes among adults aged >=18 years,NM,375652.0,2117522
823,New Mexico,General Health,Fair or poor self-rated health status among adults aged >=18 years,NM,523496.0,2117522
824,New Mexico,Health Insurance,Current lack of health insurance among adults aged 18-64 years,NM,487891.0,2117522
825,New Mexico,Mammography,Mammography use among women aged 50-74 years,NM,2361202.0,2117522
826,New Mexico,Mental Health,Mental health not good for >=14 days among adults aged >=18 years,NM,498337.0,2117522
827,New Mexico,Obesity,Obesity among adults aged >=18 years,NM,1004763.0,2117522
828,New Mexico,Physical Health,Physical health not good for >=14 days among adults aged >=18 years,NM,365416.0,2117522
829,New Mexico,Physical Inactivity,No leisure-time physical activity among adults aged >=18 years,NM,751487.0,2117522
830,New Mexico,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 years,NM,1101282.0,2117522
831,New Mexico,Stroke,Stroke among adults aged >=18 years,NM,101586.0,2117522
832,New York,All Teeth Lost,All teeth lost among adults aged >=65 years,NY,4267288.0,20201249
833,New York,Annual Checkup,Visits to doctor for routine checkup within the past year among adults aged >=18 years,NY,24425125.0,20201249
834,New York,Arthritis,Arthritis among adults aged >=18 years,NY,5974103.0,20201249
835,New York,Binge Drinking,Binge drinking among adults aged >=18 years,NY,5152395.0,20201249
836,New York,COPD,Chronic obstructive pulmonary disease among adults aged >=18 years,NY,1746866.0,20201249
837,New York,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 years,NY,1766919.0,20201249
838,New York,Cervical Cancer Screening,Cervical cancer screening among adult women aged 21-65 years,NY,26326567.0,20201249
839,New York,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 years,NY,892001.0,20201249
840,New York,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",NY,23003956.0,20201249
841,New York,Core preventive services for older men,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",NY,11499742.0,20201249
842,New York,Core preventive services for older women,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",NY,10301199.0,20201249
843,New York,Coronary Heart Disease,Coronary heart disease among adults aged >=18 years,NY,1673169.0,20201249
844,New York,Current Asthma,Current asthma among adults aged >=18 years,NY,3129438.0,20201249
845,New York,Current Smoking,Current smoking among adults aged >=18 years,NY,4659347.0,20201249
846,New York,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 years,NY,19884536.0,20201249
847,New York,Depression,Depression among adults aged >=18 years,NY,5639609.0,20201249
848,New York,Diabetes,Diagnosed diabetes among adults aged >=18 years,NY,3055044.0,20201249
849,New York,General Health,Fair or poor self-rated health status among adults aged >=18 years,NY,4241005.0,20201249
850,New York,Health Insurance,Current lack of health insurance among adults aged 18-64 years,NY,4646674.0,20201249
851,New York,Mammography,Mammography use among women aged 50-74 years,NY,24397916.0,20201249
852,New York,Mental Health,Mental health not good for >=14 days among adults aged >=18 years,NY,4466215.0,20201249
853,New York,Obesity,Obesity among adults aged >=18 years,NY,8344772.0,20201249
854,New York,Physical Health,Physical health not good for >=14 days among adults aged >=18 years,NY,2934256.0,20201249
855,New York,Physical Inactivity,No leisure-time physical activity among adults aged >=18 years,NY,8160515.0,20201249
856,New York,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 years,NY,10930992.0,20201249
857,New York,Stroke,Stroke among adults aged >=18 years,NY,893685.0,20201249
858,North Carolina,All Teeth Lost,All teeth lost among adults aged >=65 years,NC,1637081.0,10439388
859,North Carolina,Annual Checkup,Visits to doctor for routine checkup within the past year among adults aged >=18 years,NC,8855168.0,10439388
860,North Carolina,Arthritis,Arthritis among adults aged >=18 years,NC,2543550.0,10439388
861,North Carolina,Binge Drinking,Binge drinking among adults aged >=18 years,NC,1755998.0,10439388
862,North Carolina,COPD,Chronic obstructive pulmonary disease among adults aged >=18 years,NC,689654.0,10439388
863,North Carolina,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 years,NC,655273.0,10439388
864,North Carolina,Cervical Cancer Screening,Cervical cancer screening among adult women aged 21-65 years,NC,9588475.0,10439388
865,North Carolina,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 years,NC,331288.0,10439388
866,North Carolina,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",NC,8337410.0,10439388
867,North Carolina,Core preventive services for older men,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",NC,5256412.0,10439388
868,North Carolina,Core preventive services for older women,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",NC,4605274.0,10439388
869,North Carolina,Coronary Heart Disease,Coronary heart disease among adults aged >=18 years,NC,655891.0,10439388
870,North Carolina,Current Asthma,Current asthma among adults aged >=18 years,NC,1055055.0,10439388
871,North Carolina,Current Smoking,Current smoking among adults aged >=18 years,NC,1981851.0,10439388
872,North Carolina,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 years,NC,7188912.0,10439388
873,North Carolina,Depression,Depression among adults aged >=18 years,NC,2444449.0,10439388
874,North Carolina,Diabetes,Diagnosed diabetes among adults aged >=18 years,NC,1165306.0,10439388
875,North Carolina,General Health,Fair or poor self-rated health status among adults aged >=18 years,NC,1578405.0,10439388
876,North Carolina,Health Insurance,Current lack of health insurance among adults aged 18-64 years,NC,2106042.0,10439388
877,North Carolina,Mammography,Mammography use among women aged 50-74 years,NC,8764455.0,10439388
878,North Carolina,Mental Health,Mental health not good for >=14 days among adults aged >=18 years,NC,1628502.0,10439388
879,North Carolina,Obesity,Obesity among adults aged >=18 years,NC,3752214.0,10439388
880,North Carolina,Physical Health,Physical health not good for >=14 days among adults aged >=18 years,NC,1133649.0,10439388
881,North Carolina,Physical Inactivity,No leisure-time physical activity among adults aged >=18 years,NC,2500619.0,10439388
882,North Carolina,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 years,NC,3753548.0,10439388
883,North Carolina,Stroke,Stroke among adults aged >=18 years,NC,358619.0,10439388
884,North Dakota,All Teeth Lost,All teeth lost among adults aged >=65 years,ND,131062.0,779094
885,North Dakota,Annual Checkup,Visits to doctor for routine checkup within the past year among adults aged >=18 years,ND,720643.0,779094
886,North Dakota,Arthritis,Arthritis among adults aged >=18 years,ND,228081.0,779094
887,North Dakota,Binge Drinking,Binge drinking among adults aged >=18 years,ND,219510.0,779094
888,North Dakota,COPD,Chronic obstructive pulmonary disease among adults aged >=18 years,ND,58897.0,779094
889,North Dakota,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 years,ND,66578.0,779094
890,North Dakota,Cervical Cancer Screening,Cervical cancer screening among adult women aged 21-65 years,ND,847482.0,779094
891,North Dakota,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 years,ND,27353.0,779094
892,North Dakota,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",ND,712348.0,779094
893,North Dakota,Core preventive services for older men,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",ND,441687.0,779094
894,North Dakota,Core preventive services for older women,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",ND,399693.0,779094
895,North Dakota,Coronary Heart Disease,Coronary heart disease among adults aged >=18 years,ND,60058.0,779094
896,North Dakota,Current Asthma,Current asthma among adults aged >=18 years,ND,97448.0,779094
897,North Dakota,Current Smoking,Current smoking among adults aged >=18 years,ND,184271.0,779094
898,North Dakota,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 years,ND,675408.0,779094
899,North Dakota,Depression,Depression among adults aged >=18 years,ND,202070.0,779094
900,North Dakota,Diabetes,Diagnosed diabetes among adults aged >=18 years,ND,90646.0,779094
901,North Dakota,General Health,Fair or poor self-rated health status among adults aged >=18 years,ND,122904.0,779094
902,North Dakota,Health Insurance,Current lack of health insurance among adults aged 18-64 years,ND,103976.0,779094
903,North Dakota,Mammography,Mammography use among women aged 50-74 years,ND,780883.0,779094
904,North Dakota,Mental Health,Mental health not good for >=14 days among adults aged >=18 years,ND,133308.0,779094
905,North Dakota,Obesity,Obesity among adults aged >=18 years,ND,350465.0,779094
906,North Dakota,Physical Health,Physical health not good for >=14 days among adults aged >=18 years,ND,88457.0,779094
907,North Dakota,Physical Inactivity,No leisure-time physical activity among adults aged >=18 years,ND,243989.0,779094
908,North Dakota,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 years,ND,310699.0,779094
909,North Dakota,Stroke,Stroke among adults aged >=18 years,ND,28147.0,779094
910,Ohio,All Teeth Lost,All teeth lost among adults aged >=65 years,OH,2779770.0,11799448
911,Ohio,Annual Checkup,Visits to doctor for routine checkup within the past year among adults aged >=18 years,OH,12369295.0,11799448
912,Ohio,Arthritis,Arthritis among adults aged >=18 years,OH,4298020.0,11799448
913,Ohio,Binge Drinking,Binge drinking among adults aged >=18 years,OH,2905727.0,11799448
914,Ohio,COPD,Chronic obstructive pulmonary disease among adults aged >=18 years,OH,1369242.0,11799448
915,Ohio,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 years,OH,1017199.0,11799448
916,Ohio,Cervical Cancer Screening,Cervical cancer screening among adult women aged 21-65 years,OH,13308380.0,11799448
917,Ohio,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 years,OH,496163.0,11799448
918,Ohio,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",OH,11429111.0,11799448
919,Ohio,Core preventive services for older men,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",OH,6146264.0,11799448
920,Ohio,Core preventive services for older women,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",OH,5567267.0,11799448
921,Ohio,Coronary Heart Disease,Coronary heart disease among adults aged >=18 years,OH,1092892.0,11799448
922,Ohio,Current Asthma,Current asthma among adults aged >=18 years,OH,1743187.0,11799448
923,Ohio,Current Smoking,Current smoking among adults aged >=18 years,OH,3682581.0,11799448
924,Ohio,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 years,OH,10056331.0,11799448
925,Ohio,Depression,Depression among adults aged >=18 years,OH,3882097.0,11799448
926,Ohio,Diabetes,Diagnosed diabetes among adults aged >=18 years,OH,1875054.0,11799448
927,Ohio,General Health,Fair or poor self-rated health status among adults aged >=18 years,OH,2690484.0,11799448
928,Ohio,Health Insurance,Current lack of health insurance among adults aged 18-64 years,OH,2085695.0,11799448
929,Ohio,Mammography,Mammography use among women aged 50-74 years,OH,12054643.0,11799448
930,Ohio,Mental Health,Mental health not good for >=14 days among adults aged >=18 years,OH,2761662.0,11799448
931,Ohio,Obesity,Obesity among adults aged >=18 years,OH,6015961.0,11799448
932,Ohio,Physical Health,Physical health not good for >=14 days among adults aged >=18 years,OH,1785631.0,11799448
933,Ohio,Physical Inactivity,No leisure-time physical activity among adults aged >=18 years,OH,4279717.0,11799448
934,Ohio,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 years,OH,6036674.0,11799448
935,Ohio,Stroke,Stroke among adults aged >=18 years,OH,557703.0,11799448
936,Oklahoma,All Teeth Lost,All teeth lost among adults aged >=65 years,OK,1061312.0,3959353
937,Oklahoma,Annual Checkup,Visits to doctor for routine checkup within the past year among adults aged >=18 years,OK,4407057.0,3959353
938,Oklahoma,Arthritis,Arthritis among adults aged >=18 years,OK,1413032.0,3959353
939,Oklahoma,Binge Drinking,Binge drinking among adults aged >=18 years,OK,779249.0,3959353
940,Oklahoma,COPD,Chronic obstructive pulmonary disease among adults aged >=18 years,OK,461991.0,3959353
941,Oklahoma,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 years,OK,355259.0,3959353
942,Oklahoma,Cervical Cancer Screening,Cervical cancer screening among adult women aged 21-65 years,OK,4613115.0,3959353
943,Oklahoma,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 years,OK,177816.0,3959353
944,Oklahoma,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",OK,3685980.0,3959353
945,Oklahoma,Core preventive services for older men,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",OK,2284205.0,3959353
946,Oklahoma,Core preventive services for older women,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",OK,2078909.0,3959353
947,Oklahoma,Coronary Heart Disease,Coronary heart disease among adults aged >=18 years,OK,389911.0,3959353
948,Oklahoma,Current Asthma,Current asthma among adults aged >=18 years,OK,645876.0,3959353
949,Oklahoma,Current Smoking,Current smoking among adults aged >=18 years,OK,1210558.0,3959353
950,Oklahoma,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 years,OK,3359718.0,3959353
951,Oklahoma,Depression,Depression among adults aged >=18 years,OK,1423915.0,3959353
952,Oklahoma,Diabetes,Diagnosed diabetes among adults aged >=18 years,OK,658627.0,3959353
953,Oklahoma,General Health,Fair or poor self-rated health status among adults aged >=18 years,OK,1056575.0,3959353
954,Oklahoma,Health Insurance,Current lack of health insurance among adults aged 18-64 years,OK,1106990.0,3959353
955,Oklahoma,Mammography,Mammography use among women aged 50-74 years,OK,4117742.0,3959353
956,Oklahoma,Mental Health,Mental health not good for >=14 days among adults aged >=18 years,OK,1003062.0,3959353
957,Oklahoma,Obesity,Obesity among adults aged >=18 years,OK,2158048.0,3959353
958,Oklahoma,Physical Health,Physical health not good for >=14 days among adults aged >=18 years,OK,716508.0,3959353
959,Oklahoma,Physical Inactivity,No leisure-time physical activity among adults aged >=18 years,OK,1711172.0,3959353
960,Oklahoma,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 years,OK,1952602.0,3959353
961,Oklahoma,Stroke,Stroke among adults aged >=18 years,OK,197732.0,3959353
962,Oregon,All Teeth Lost,All teeth lost among adults aged >=65 years,OR,801173.0,4237256
963,Oregon,Annual Checkup,Visits to doctor for routine checkup within the past year among adults aged >=18 years,OR,4327901.0,4237256
964,Oregon,Arthritis,Arthritis among adults aged >=18 years,OR,1294260.0,4237256
965,Oregon,Binge Drinking,Binge drinking among adults aged >=18 years,OR,1099766.0,4237256
966,Oregon,COPD,Chronic obstructive pulmonary disease among adults aged >=18 years,OR,359227.0,4237256
967,Oregon,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 years,OR,369985.0,4237256
968,Oregon,Cervical Cancer Screening,Cervical cancer screening among adult women aged 21-65 years,OR,5047416.0,4237256
969,Oregon,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 years,OR,159371.0,4237256
970,Oregon,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",OR,4425217.0,4237256
971,Oregon,Core preventive services for older men,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",OR,2586329.0,4237256
972,Oregon,Core preventive services for older women,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",OR,2303193.0,4237256
973,Oregon,Coronary Heart Disease,Coronary heart disease among adults aged >=18 years,OR,326032.0,4237256
974,Oregon,Current Asthma,Current asthma among adults aged >=18 years,OR,645643.0,4237256
975,Oregon,Current Smoking,Current smoking among adults aged >=18 years,OR,946530.0,4237256
976,Oregon,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 years,OR,4028613.0,4237256
977,Oregon,Depression,Depression among adults aged >=18 years,OR,1395825.0,4237256
978,Oregon,Diabetes,Diagnosed diabetes among adults aged >=18 years,OR,521824.0,4237256
979,Oregon,General Health,Fair or poor self-rated health status among adults aged >=18 years,OR,807499.0,4237256
980,Oregon,Health Insurance,Current lack of health insurance among adults aged 18-64 years,OR,722269.0,4237256
981,Oregon,Mammography,Mammography use among women aged 50-74 years,OR,4592371.0,4237256
982,Oregon,Mental Health,Mental health not good for >=14 days among adults aged >=18 years,OR,939139.0,4237256
983,Oregon,Obesity,Obesity among adults aged >=18 years,OR,1752716.0,4237256
984,Oregon,Physical Health,Physical health not good for >=14 days among adults aged >=18 years,OR,585152.0,4237256
985,Oregon,Physical Inactivity,No leisure-time physical activity among adults aged >=18 years,OR,1101517.0,4237256
986,Oregon,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 years,OR,1745887.0,4237256
987,Oregon,Stroke,Stroke among adults aged >=18 years,OR,166979.0,4237256
988,Pennsylvania,All Teeth Lost,All teeth lost among adults aged >=65 years,PA,2299392.0,13002700
989,Pennsylvania,Annual Checkup,Visits to doctor for routine checkup within the past year among adults aged >=18 years,PA,10892115.0,13002700
990,Pennsylvania,Arthritis,Arthritis among adults aged >=18 years,PA,3655241.0,13002700
991,Pennsylvania,Binge Drinking,Binge drinking among adults aged >=18 years,PA,2662508.0,13002700
992,Pennsylvania,COPD,Chronic obstructive pulmonary disease among adults aged >=18 years,PA,1031817.0,13002700
993,Pennsylvania,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 years,PA,872898.0,13002700
994,Pennsylvania,Cervical Cancer Screening,Cervical cancer screening among adult women aged 21-65 years,PA,11572214.0,13002700
995,Pennsylvania,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 years,PA,421577.0,13002700
996,Pennsylvania,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",PA,10244296.0,13002700
997,Pennsylvania,Core preventive services for older men,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",PA,5462621.0,13002700
998,Pennsylvania,Core preventive services for older women,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",PA,4936932.0,13002700
999,Pennsylvania,Coronary Heart Disease,Coronary heart disease among adults aged >=18 years,PA,901574.0,13002700
1000,Pennsylvania,Current Asthma,Current asthma among adults aged >=18 years,PA,1521079.0,13002700
1001,Pennsylvania,Current Smoking,Current smoking among adults aged >=18 years,PA,2778318.0,13002700
1002,Pennsylvania,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 years,PA,8769099.0,13002700
1003,Pennsylvania,Depression,Depression among adults aged >=18 years,PA,3142338.0,13002700
1004,Pennsylvania,Diabetes,Diagnosed diabetes among adults aged >=18 years,PA,1533446.0,13002700
1005,Pennsylvania,General Health,Fair or poor self-rated health status among adults aged >=18 years,PA,2262443.0,13002700
1006,Pennsylvania,Health Insurance,Current lack of health insurance among adults aged 18-64 years,PA,1754560.0,13002700
1007,Pennsylvania,Mammography,Mammography use among women aged 50-74 years,PA,10565656.0,13002700
1008,Pennsylvania,Mental Health,Mental health not good for >=14 days among adults aged >=18 years,PA,2332746.0,13002700
1009,Pennsylvania,Obesity,Obesity among adults aged >=18 years,PA,4712370.0,13002700
1010,Pennsylvania,Physical Health,Physical health not good for >=14 days among adults aged >=18 years,PA,1554059.0,13002700
1011,Pennsylvania,Physical Inactivity,No leisure-time physical activity among adults aged >=18 years,PA,3625551.0,13002700
1012,Pennsylvania,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 years,PA,5187656.0,13002700
1013,Pennsylvania,Stroke,Stroke among adults aged >=18 years,PA,456639.0,13002700
1014,Rhode Island,All Teeth Lost,All teeth lost among adults aged >=65 years,RI,163377.0,1097379
1015,Rhode Island,Annual Checkup,Visits to doctor for routine checkup within the past year among adults aged >=18 years,RI,1054736.0,1097379
1016,Rhode Island,Arthritis,Arthritis among adults aged >=18 years,RI,292081.0,1097379
1017,Rhode Island,Binge Drinking,Binge drinking among adults aged >=18 years,RI,218572.0,1097379
1018,Rhode Island,COPD,Chronic obstructive pulmonary disease among adults aged >=18 years,RI,86953.0,1097379
1019,Rhode Island,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 years,RI,75498.0,1097379
1020,Rhode Island,Cervical Cancer Screening,Cervical cancer screening among adult women aged 21-65 years,RI,1102645.0,1097379
1021,Rhode Island,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 years,RI,35626.0,1097379
1022,Rhode Island,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",RI,996370.0,1097379
1023,Rhode Island,Core preventive services for older men,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",RI,566530.0,1097379
1024,Rhode Island,Core preventive services for older women,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",RI,509030.0,1097379
1025,Rhode Island,Coronary Heart Disease,Coronary heart disease among adults aged >=18 years,RI,76385.0,1097379
1026,Rhode Island,Current Asthma,Current asthma among adults aged >=18 years,RI,164207.0,1097379
1027,Rhode Island,Current Smoking,Current smoking among adults aged >=18 years,RI,213949.0,1097379
1028,Rhode Island,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 years,RI,887563.0,1097379
1029,Rhode Island,Depression,Depression among adults aged >=18 years,RI,302067.0,1097379
1030,Rhode Island,Diabetes,Diagnosed diabetes among adults aged >=18 years,RI,128961.0,1097379
1031,Rhode Island,General Health,Fair or poor self-rated health status among adults aged >=18 years,RI,183693.0,1097379
1032,Rhode Island,Health Insurance,Current lack of health insurance among adults aged 18-64 years,RI,149856.0,1097379
1033,Rhode Island,Mammography,Mammography use among women aged 50-74 years,RI,1047629.0,1097379
1034,Rhode Island,Mental Health,Mental health not good for >=14 days among adults aged >=18 years,RI,196580.0,1097379
1035,Rhode Island,Obesity,Obesity among adults aged >=18 years,RI,410815.0,1097379
1036,Rhode Island,Physical Health,Physical health not good for >=14 days among adults aged >=18 years,RI,137000.0,1097379
1037,Rhode Island,Physical Inactivity,No leisure-time physical activity among adults aged >=18 years,RI,330013.0,1097379
1038,Rhode Island,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 years,RI,468907.0,1097379
1039,Rhode Island,Stroke,Stroke among adults aged >=18 years,RI,36763.0,1097379
1040,South Carolina,All Teeth Lost,All teeth lost among adults aged >=65 years,SC,710521.0,5118425
1041,South Carolina,Annual Checkup,Visits to doctor for routine checkup within the past year among adults aged >=18 years,SC,3391617.0,5118425
1042,South Carolina,Arthritis,Arthritis among adults aged >=18 years,SC,1152738.0,5118425
1043,South Carolina,Binge Drinking,Binge drinking among adults aged >=18 years,SC,763246.0,5118425
1044,South Carolina,COPD,Chronic obstructive pulmonary disease among adults aged >=18 years,SC,305987.0,5118425
1045,South Carolina,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 years,SC,258937.0,5118425
1046,South Carolina,Cervical Cancer Screening,Cervical cancer screening among adult women aged 21-65 years,SC,3547830.0,5118425
1047,South Carolina,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 years,SC,134045.0,5118425
1048,South Carolina,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",SC,3169229.0,5118425
1049,South Carolina,Core preventive services for older men,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",SC,1906558.0,5118425
1050,South Carolina,Core preventive services for older women,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",SC,1553156.0,5118425
1051,South Carolina,Coronary Heart Disease,Coronary heart disease among adults aged >=18 years,SC,270896.0,5118425
1052,South Carolina,Current Asthma,Current asthma among adults aged >=18 years,SC,449785.0,5118425
1053,South Carolina,Current Smoking,Current smoking among adults aged >=18 years,SC,822146.0,5118425
1054,South Carolina,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 years,SC,2754628.0,5118425
1055,South Carolina,Depression,Depression among adults aged >=18 years,SC,956465.0,5118425
1056,South Carolina,Diabetes,Diagnosed diabetes among adults aged >=18 years,SC,509369.0,5118425
1057,South Carolina,General Health,Fair or poor self-rated health status among adults aged >=18 years,SC,721236.0,5118425
1058,South Carolina,Health Insurance,Current lack of health insurance among adults aged 18-64 years,SC,771892.0,5118425
1059,South Carolina,Mammography,Mammography use among women aged 50-74 years,SC,3374507.0,5118425
1060,South Carolina,Mental Health,Mental health not good for >=14 days among adults aged >=18 years,SC,672632.0,5118425
1061,South Carolina,Obesity,Obesity among adults aged >=18 years,SC,1579875.0,5118425
1062,South Carolina,Physical Health,Physical health not good for >=14 days among adults aged >=18 years,SC,496468.0,5118425
1063,South Carolina,Physical Inactivity,No leisure-time physical activity among adults aged >=18 years,SC,1137465.0,5118425
1064,South Carolina,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 years,SC,1554295.0,5118425
1065,South Carolina,Stroke,Stroke among adults aged >=18 years,SC,152849.0,5118425
1066,South Dakota,All Teeth Lost,All teeth lost among adults aged >=65 years,SD,175375.0,886667
1067,South Dakota,Annual Checkup,Visits to doctor for routine checkup within the past year among adults aged >=18 years,SD,911747.0,886667
1068,South Dakota,Arthritis,Arthritis among adults aged >=18 years,SD,265326.0,886667
1069,South Dakota,Binge Drinking,Binge drinking among adults aged >=18 years,SD,247199.0,886667
1070,South Dakota,COPD,Chronic obstructive pulmonary disease among adults aged >=18 years,SD,69165.0,886667
1071,South Dakota,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 years,SD,78563.0,886667
1072,South Dakota,Cervical Cancer Screening,Cervical cancer screening among adult women aged 21-65 years,SD,1020584.0,886667
1073,South Dakota,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 years,SD,33791.0,886667
